panel,row,column,age,year,red,green,blue
4,9,64,29,2018,194,194,194
4,9,65,29,2019,168,168,168
4,9,66,29,2020,190,190,190
4,9,67,29,2021,203,203,203
4,9,68,29,2022,200,200,200
4,10,0,30,1954,197,197,197
4,10,1,30,1955,193,193,193
4,10,2,30,1956,205,205,205
4,10,3,30,1957,179,179,179
4,10,4,30,1958,210,210,210
4,10,5,30,1959,212,212,212
4,10,6,30,1960,200,200,200
4,10,7,30,1961,200,200,200
4,10,8,30,1962,177,177,177
4,10,9,30,1963,201,201,201
4,10,10,30,1964,190,190,190
4,10,11,30,1965,170,170,170
4,10,12,30,1966,157,157,157
4,10,13,30,1967,188,188,188
4,10,14,30,1968,176,176,176
4,10,15,30,1969,158,158,158
4,10,16,30,1970,150,150,150
4,10,17,30,1971,158,158,158
4,10,18,30,1972,169,169,169
4,10,19,30,1973,131,131,131
4,10,20,30,1974,61,61,61
4,10,21,30,1975,136,136,136
4,10,22,30,1976,152,152,152
4,10,23,30,1977,122,122,122
4,10,24,30,1978,145,145,145
4,10,25,30,1979,153,153,153
4,10,26,30,1980,173,173,173
4,10,27,30,1981,168,168,168
4,10,28,30,1982,179,179,179
4,10,29,30,1983,195,195,195
4,10,30,30,1984,189,189,189
4,10,31,30,1985,187,187,187
4,10,32,30,1986,180,180,180
4,10,33,30,1987,180,180,180
4,10,34,30,1988,198,198,198
4,10,35,30,1989,196,196,196
4,10,36,30,1990,181,181,181
4,10,37,30,1991,206,206,206
4,10,38,30,1992,204,204,204
4,10,39,30,1993,182,182,182
4,10,40,30,1994,201,201,201
4,10,41,30,1995,206,206,206
4,10,42,30,1996,192,192,192
4,10,43,30,1997,207,207,207
4,10,44,30,1998,218,218,218
4,10,45,30,1999,213,213,213
4,10,46,30,2000,205,205,205
4,10,47,30,2001,210,210,210
4,10,48,30,2002,167,167,167
4,10,49,30,2003,199,199,199
4,10,50,30,2004,196,196,196
4,10,51,30,2005,198,198,198
4,10,52,30,2006,202,202,202
4,10,53,30,2007,177,177,177
4,10,54,30,2008,172,172,172
4,10,55,30,2009,68,68,68
4,10,56,30,2010,111,111,111
4,10,57,30,2011,145,145,145
4,10,58,30,2012,148,148,148
4,10,59,30,2013,172,172,172
4,10,60,30,2014,174,174,174
4,10,61,30,2015,169,169,169
4,10,62,30,2016,170,170,170
4,10,63,30,2017,194,194,194
4,10,64,30,2018,195,195,195
4,10,65,30,2019,203,203,203
4,10,66,30,2020,201,201,201
4,10,67,30,2021,203,203,203
4,10,68,30,2022,210,210,210
4,11,0,31,1954,202,202,202
4,11,1,31,1955,209,209,209
4,11,2,31,1956,192,192,192
4,11,3,31,1957,180,180,180
4,11,4,31,1958,197,197,197
4,11,5,31,1959,214,214,214
4,11,6,31,1960,208,208,208
4,11,7,31,1961,199,199,199
4,11,8,31,1962,182,182,182
4,11,9,31,1963,200,200,200
4,11,10,31,1964,209,209,209
4,11,11,31,1965,191,191,191
4,11,12,31,1966,158,158,158
4,11,13,31,1967,173,173,173
4,11,14,31,1968,178,178,178
4,11,15,31,1969,147,147,147
4,11,16,31,1970,156,156,156
4,11,17,31,1971,145,145,145
4,11,18,31,1972,150,150,150
4,11,19,31,1973,145,145,145
4,11,20,31,1974,58,58,58
4,11,21,31,1975,135,135,135
4,11,22,31,1976,155,155,155
4,11,23,31,1977,121,121,121
4,11,24,31,1978,127,127,127
4,11,25,31,1979,150,150,150
4,11,26,31,1980,172,172,172
4,11,27,31,1981,167,167,167
4,11,28,31,1982,181,181,181
4,11,29,31,1983,190,190,190
4,11,30,31,1984,191,191,191
4,11,31,31,1985,201,201,201
4,11,32,31,1986,182,182,182
4,11,33,31,1987,179,179,179
4,11,34,31,1988,186,186,186
4,11,35,31,1989,212,212,212
4,11,36,31,1990,188,188,188
4,11,37,31,1991,204,204,204
4,11,38,31,1992,199,199,199
4,11,39,31,1993,207,207,207
4,11,40,31,1994,182,182,182
4,11,41,31,1995,213,213,213
4,11,42,31,1996,208,208,208
4,11,43,31,1997,218,218,218
4,11,44,31,1998,212,212,212
4,11,45,31,1999,226,226,226
4,11,46,31,2000,210,210,210
4,11,47,31,2001,227,227,227
4,11,48,31,2002,193,193,193
4,11,49,31,2003,199,199,199
4,11,50,31,2004,192,192,192
4,11,51,31,2005,198,198,198
4,11,52,31,2006,215,215,215
4,11,53,31,2007,188,188,188
4,11,54,31,2008,171,171,171
4,11,55,31,2009,65,65,65
4,11,56,31,2010,107,107,107
4,11,57,31,2011,124,124,124
4,11,58,31,2012,143,143,143
4,11,59,31,2013,173,173,173
4,11,60,31,2014,159,159,159
4,11,61,31,2015,169,169,169
4,11,62,31,2016,171,171,171
4,11,63,31,2017,195,195,195
4,11,64,31,2018,205,205,205
4,11,65,31,2019,189,189,189
4,11,66,31,2020,210,210,210
4,11,67,31,2021,206,206,206
4,11,68,31,2022,208,208,208
4,12,0,32,1954,208,208,208
4,12,1,32,1955,212,212,212
4,12,2,32,1956,197,197,197
4,12,3,32,1957,180,180,180
4,12,4,32,1958,210,210,210
4,12,5,32,1959,204,204,204
4,12,6,32,1960,202,202,202
4,12,7,32,1961,210,210,210
4,12,8,32,1962,193,193,193
4,12,9,32,1963,188,188,188
4,12,10,32,1964,210,210,210
4,12,11,32,1965,213,213,213
4,12,12,32,1966,170,170,170
4,12,13,32,1967,182,182,182
4,12,14,32,1968,179,179,179
4,12,15,32,1969,169,169,169
4,12,16,32,1970,159,159,159
4,12,17,32,1971,142,142,142
4,12,18,32,1972,175,175,175
4,12,19,32,1973,129,129,129
4,12,20,32,1974,105,105,105
4,12,21,32,1975,133,133,133
4,12,22,32,1976,150,150,150
4,12,23,32,1977,121,121,121
4,12,24,32,1978,145,145,145
4,12,25,32,1979,154,154,154
4,12,26,32,1980,154,154,154
4,12,27,32,1981,149,149,149
4,12,28,32,1982,181,181,181
4,12,29,32,1983,174,174,174
4,12,30,32,1984,177,177,177
4,12,31,32,1985,203,203,203
4,12,32,32,1986,202,202,202
4,12,33,32,1987,184,184,184
4,12,34,32,1988,187,187,187
4,12,35,32,1989,202,202,202
4,12,36,32,1990,205,205,205
4,12,37,32,1991,200,200,200
4,12,38,32,1992,199,199,199
4,12,39,32,1993,212,212,212
4,12,40,32,1994,194,194,194
4,12,41,32,1995,213,213,213
4,12,42,32,1996,221,221,221
4,12,43,32,1997,222,222,222
4,12,44,32,1998,215,215,215
4,12,45,32,1999,222,222,222
4,12,46,32,2000,222,222,222
4,12,47,32,2001,215,215,215
4,12,48,32,2002,204,204,204
4,12,49,32,2003,209,209,209
4,12,50,32,2004,207,207,207
4,12,51,32,2005,199,199,199
4,12,52,32,2006,216,216,216
4,12,53,32,2007,206,206,206
4,12,54,32,2008,197,197,197
4,12,55,32,2009,115,115,115
4,12,56,32,2010,108,108,108
4,12,57,32,2011,123,123,123
4,12,58,32,2012,125,125,125
4,12,59,32,2013,170,170,170
4,12,60,32,2014,157,157,157
4,12,61,32,2015,166,166,166
4,12,62,32,2016,171,171,171
4,12,63,32,2017,181,181,181
4,12,64,32,2018,190,190,190
4,12,65,32,2019,187,187,187
4,12,66,32,2020,210,210,210
4,12,67,32,2021,220,220,220
4,12,68,32,2022,216,216,216
4,13,0,33,1954,206,206,206
4,13,1,33,1955,221,221,221
4,13,2,33,1956,204,204,204
4,13,3,33,1957,189,189,189
4,13,4,33,1958,204,204,204
4,13,5,33,1959,203,203,203
4,13,6,33,1960,201,201,201
4,13,7,33,1961,212,212,212
4,13,8,33,1962,205,205,205
4,13,9,33,1963,199,199,199
4,13,10,33,1964,197,197,197
4,13,11,33,1965,213,213,213
4,13,12,33,1966,204,204,204
4,13,13,33,1967,196,196,196
4,13,14,33,1968,178,178,178
4,13,15,33,1969,168,168,168
4,13,16,33,1970,182,182,182
4,13,17,33,1971,153,153,153
4,13,18,33,1972,175,175,175
4,13,19,33,1973,142,142,142
4,13,20,33,1974,107,107,107
4,13,21,33,1975,144,144,144
4,13,22,33,1976,154,154,154
4,13,23,33,1977,120,120,120
4,13,24,33,1978,146,146,146
4,13,25,33,1979,156,156,156
4,13,26,33,1980,155,155,155
4,13,27,33,1981,148,148,148
4,13,28,33,1982,181,181,181
4,13,29,33,1983,189,189,189
4,13,30,33,1984,191,191,191
4,13,31,33,1985,203,203,203
4,13,32,33,1986,202,202,202
4,13,33,33,1987,197,197,197
4,13,34,33,1988,201,201,201
4,13,35,33,1989,200,200,200
4,13,36,33,1990,194,194,194
4,13,37,33,1991,212,212,212
4,13,38,33,1992,215,215,215
4,13,39,33,1993,202,202,202
4,13,40,33,1994,212,212,212
4,13,41,33,1995,224,224,224
4,13,42,33,1996,218,218,218
4,13,43,33,1997,229,229,229
4,13,44,33,1998,226,226,226
4,13,45,33,1999,227,227,227
4,13,46,33,2000,219,219,219
4,13,47,33,2001,225,225,225
4,13,48,33,2002,201,201,201
4,13,49,33,2003,198,198,198
4,13,50,33,2004,204,204,204
4,13,51,33,2005,195,195,195
4,13,52,33,2006,216,216,216
4,13,53,33,2007,207,207,207
4,13,54,33,2008,208,208,208
4,13,55,33,2009,141,141,141
4,13,56,33,2010,133,133,133
4,13,57,33,2011,144,144,144
4,13,58,33,2012,123,123,123
4,13,59,33,2013,151,151,151
4,13,60,33,2014,159,159,159
4,13,61,33,2015,167,167,167
4,13,62,33,2016,169,169,169
4,13,63,33,2017,183,183,183
4,13,64,33,2018,195,195,195
4,13,65,33,2019,185,185,185
4,13,66,33,2020,211,211,211
4,13,67,33,2021,208,208,208
4,13,68,33,2022,218,218,218
4,14,0,34,1954,215,215,215
4,14,1,34,1955,218,218,218
4,14,2,34,1956,223,223,223
4,14,3,34,1957,211,211,211
4,14,4,34,1958,217,217,217
4,14,5,34,1959,204,204,204
4,14,6,34,1960,201,201,201
4,14,7,34,1961,211,211,211
4,14,8,34,1962,217,217,217
4,14,9,34,1963,220,220,220
4,14,10,34,1964,216,216,216
4,14,11,34,1965,204,204,204
4,14,12,34,1966,207,207,207
4,14,13,34,1967,214,214,214
4,14,14,34,1968,198,198,198
4,14,15,34,1969,186,186,186
4,14,16,34,1970,166,166,166
4,14,17,34,1971,176,176,176
4,14,18,34,1972,180,180,180
4,14,19,34,1973,141,141,141
4,14,20,34,1974,100,100,100
4,14,21,34,1975,139,139,139
4,14,22,34,1976,161,161,161
4,14,23,34,1977,119,119,119
4,14,24,34,1978,146,146,146
4,14,25,34,1979,154,154,154
4,14,26,34,1980,158,158,158
4,14,27,34,1981,170,170,170
4,14,28,34,1982,180,180,180
4,14,29,34,1983,177,177,177
4,14,30,34,1984,191,191,191
4,14,31,34,1985,202,202,202
4,14,32,34,1986,202,202,202
4,14,33,34,1987,212,212,212
4,14,34,34,1988,206,206,206
4,14,35,34,1989,216,216,216
4,14,36,34,1990,208,208,208
4,14,37,34,1991,208,208,208
4,14,38,34,1992,220,220,220
4,14,39,34,1993,207,207,207
4,14,40,34,1994,212,212,212
4,14,41,34,1995,218,218,218
4,14,42,34,1996,224,224,224
4,14,43,34,1997,229,229,229
4,14,44,34,1998,234,234,234
4,14,45,34,1999,232,232,232
4,14,46,34,2000,219,219,219
4,14,47,34,2001,235,235,235
4,14,48,34,2002,201,201,201
4,14,49,34,2003,209,209,209
4,14,50,34,2004,219,219,219
4,14,51,34,2005,206,206,206
4,14,52,34,2006,215,215,215
4,14,53,34,2007,208,208,208
4,14,54,34,2008,201,201,201
4,14,55,34,2009,169,169,169
4,14,56,34,2010,168,168,168
4,14,57,34,2011,155,155,155
4,14,58,34,2012,144,144,144
4,14,59,34,2013,153,153,153
4,14,60,34,2014,159,159,159
4,14,61,34,2015,166,166,166
4,14,62,34,2016,173,173,173
4,14,63,34,2017,183,183,183
4,14,64,34,2018,190,190,190
4,14,65,34,2019,203,203,203
4,14,66,34,2020,211,211,211
4,14,67,34,2021,208,208,208
4,14,68,34,2022,216,216,216
4,15,0,35,1954,204,204,204
4,15,1,35,1955,222,222,222
4,15,2,35,1956,217,217,217
4,15,3,35,1957,215,215,215
4,15,4,35,1958,220,220,220
4,15,5,35,1959,211,211,211
4,15,6,35,1960,203,203,203
4,15,7,35,1961,211,211,211
4,15,8,35,1962,206,206,206
4,15,9,35,1963,223,223,223
4,15,10,35,1964,222,222,222
4,15,11,35,1965,209,209,209
4,15,12,35,1966,199,199,199
4,15,13,35,1967,216,216,216
4,15,14,35,1968,205,205,205
4,15,15,35,1969,196,196,196
4,15,16,35,1970,183,183,183
4,15,17,35,1971,173,173,173
4,15,18,35,1972,183,183,183
4,15,19,35,1973,157,157,157
4,15,20,35,1974,121,121,121
4,15,21,35,1975,131,131,131
4,15,22,35,1976,160,160,160
4,15,23,35,1977,151,151,151
4,15,24,35,1978,124,124,124
4,15,25,35,1979,151,151,151
4,15,26,35,1980,154,154,154
4,15,27,35,1981,147,147,147
4,15,28,35,1982,160,160,160
4,15,29,35,1983,175,175,175
4,15,30,35,1984,175,175,175
4,15,31,35,1985,199,199,199
4,15,32,35,1986,204,204,204
4,15,33,35,1987,199,199,199
4,15,34,35,1988,203,203,203
4,15,35,35,1989,224,224,224
4,15,36,35,1990,211,211,211
4,15,37,35,1991,219,219,219
4,15,38,35,1992,222,222,222
4,15,39,35,1993,212,212,212
4,15,40,35,1994,217,217,217
4,15,41,35,1995,215,215,215
4,15,42,35,1996,227,227,227
4,15,43,35,1997,235,235,235
4,15,44,35,1998,235,235,235
4,15,45,35,1999,240,240,240
4,15,46,35,2000,230,230,230
4,15,47,35,2001,235,235,235
4,15,48,35,2002,215,215,215
4,15,49,35,2003,220,220,220
4,15,50,35,2004,223,223,223
4,15,51,35,2005,218,218,218
4,15,52,35,2006,226,226,226
4,15,53,35,2007,212,212,212
4,15,54,35,2008,212,212,212
4,15,55,35,2009,152,152,152
4,15,56,35,2010,192,192,192
4,15,57,35,2011,174,174,174
4,15,58,35,2012,137,137,137
4,15,59,35,2013,173,173,173
4,15,60,35,2014,159,159,159
4,15,61,35,2015,165,165,165
4,15,62,35,2016,175,175,175
4,15,63,35,2017,182,182,182
4,15,64,35,2018,190,190,190
4,15,65,35,2019,200,200,200
4,15,66,35,2020,213,213,213
4,15,67,35,2021,212,212,212
4,15,68,35,2022,215,215,215
4,16,0,36,1954,203,203,203
4,16,1,36,1955,222,222,222
4,16,2,36,1956,215,215,215
4,16,3,36,1957,218,218,218
4,16,4,36,1958,227,227,227
4,16,5,36,1959,223,223,223
4,16,6,36,1960,220,220,220
4,16,7,36,1961,220,220,220
4,16,8,36,1962,217,217,217
4,16,9,36,1963,212,212,212
4,16,10,36,1964,226,226,226
4,16,11,36,1965,217,217,217
4,16,12,36,1966,215,215,215
4,16,13,36,1967,216,216,216
4,16,14,36,1968,208,208,208
4,16,15,36,1969,213,213,213
4,16,16,36,1970,192,192,192
4,16,17,36,1971,191,191,191
4,16,18,36,1972,185,185,185
4,16,19,36,1973,173,173,173
4,16,20,36,1974,130,130,130
4,16,21,36,1975,129,129,129
4,16,22,36,1976,170,170,170
4,16,23,36,1977,148,148,148
4,16,24,36,1978,130,130,130
4,16,25,36,1979,151,151,151
4,16,26,36,1980,156,156,156
4,16,27,36,1981,149,149,149
4,16,28,36,1982,160,160,160
4,16,29,36,1983,173,173,173
4,16,30,36,1984,192,192,192
4,16,31,36,1985,203,203,203
4,16,32,36,1986,202,202,202
4,16,33,36,1987,200,200,200
4,16,34,36,1988,205,205,205
4,16,35,36,1989,224,224,224
4,16,36,36,1990,220,220,220
4,16,37,36,1991,223,223,223
4,16,38,36,1992,219,219,219
4,16,39,36,1993,225,225,225
4,16,40,36,1994,213,213,213
4,16,41,36,1995,230,230,230
4,16,42,36,1996,228,228,228
4,16,43,36,1997,233,233,233
4,16,44,36,1998,237,237,237
4,16,45,36,1999,239,239,239
4,16,46,36,2000,234,234,234
4,16,47,36,2001,235,235,235
4,16,48,36,2002,205,205,205
4,16,49,36,2003,220,220,220
4,16,50,36,2004,215,215,215
4,16,51,36,2005,214,214,214
4,16,52,36,2006,225,225,225
4,16,53,36,2007,223,223,223
4,16,54,36,2008,220,220,220
4,16,55,36,2009,173,173,173
4,16,56,36,2010,175,175,175
4,16,57,36,2011,199,199,199
4,16,58,36,2012,166,166,166
4,16,59,36,2013,162,162,162
4,16,60,36,2014,161,161,161
4,16,61,36,2015,166,166,166
4,16,62,36,2016,171,171,171
4,16,63,36,2017,181,181,181
4,16,64,36,2018,194,194,194
4,16,65,36,2019,187,187,187
4,16,66,36,2020,214,214,214
4,16,67,36,2021,209,209,209
4,16,68,36,2022,224,224,224
4,17,0,37,1954,216,216,216
4,17,1,37,1955,222,222,222
4,17,2,37,1956,226,226,226
4,17,3,37,1957,221,221,221
4,17,4,37,1958,223,223,223
4,17,5,37,1959,222,222,222
4,17,6,37,1960,224,224,224
4,17,7,37,1961,219,219,219
4,17,8,37,1962,218,218,218
4,17,9,37,1963,213,213,213
4,17,10,37,1964,219,219,219
4,17,11,37,1965,229,229,229
4,17,12,37,1966,213,213,213
4,17,13,37,1967,223,223,223
4,17,14,37,1968,209,209,209
4,17,15,37,1969,212,212,212
4,17,16,37,1970,212,212,212
4,17,17,37,1971,200,200,200
4,17,18,37,1972,199,199,199
4,17,19,37,1973,173,173,173
4,17,20,37,1974,137,137,137
4,17,21,37,1975,161,161,161
4,17,22,37,1976,169,169,169
4,17,23,37,1977,136,136,136
4,17,24,37,1978,129,129,129
4,17,25,37,1979,140,140,140
4,17,26,37,1980,178,178,178
4,17,27,37,1981,148,148,148
4,17,28,37,1982,163,163,163
4,17,29,37,1983,174,174,174
4,17,30,37,1984,177,177,177
4,17,31,37,1985,202,202,202
4,17,32,37,1986,202,202,202
4,17,33,37,1987,197,197,197
4,17,34,37,1988,216,216,216
4,17,35,37,1989,216,216,216
4,17,36,37,1990,211,211,211
4,17,37,37,1991,231,231,231
4,17,38,37,1992,224,224,224
4,17,39,37,1993,213,213,213
4,17,40,37,1994,214,214,214
4,17,41,37,1995,233,233,233
4,17,42,37,1996,232,232,232
4,17,43,37,1997,235,235,235
4,17,44,37,1998,237,237,237
4,17,45,37,1999,242,242,242
4,17,46,37,2000,239,239,239
4,17,47,37,2001,242,242,242
4,17,48,37,2002,222,222,222
4,17,49,37,2003,226,226,226
4,17,50,37,2004,231,231,231
4,17,51,37,2005,228,228,228
4,17,52,37,2006,229,229,229
4,17,53,37,2007,220,220,220
4,17,54,37,2008,224,224,224
4,17,55,37,2009,182,182,182
4,17,56,37,2010,191,191,191
4,17,57,37,2011,200,200,200
4,17,58,37,2012,199,199,199
4,17,59,37,2013,193,193,193
4,17,60,37,2014,187,187,187
4,17,61,37,2015,168,168,168
4,17,62,37,2016,171,171,171
4,17,63,37,2017,184,184,184
4,17,64,37,2018,194,194,194
4,17,65,37,2019,187,187,187
4,17,66,37,2020,211,211,211
4,17,67,37,2021,207,207,207
4,17,68,37,2022,222,222,222
4,18,0,38,1954,213,213,213
4,18,1,38,1955,213,213,213
4,18,2,38,1956,224,224,224
4,18,3,38,1957,218,218,218
4,18,4,38,1958,229,229,229
4,18,5,38,1959,225,225,225
4,18,6,38,1960,222,222,222
4,18,7,38,1961,221,221,221
4,18,8,38,1962,214,214,214
4,18,9,38,1963,220,220,220
4,18,10,38,1964,218,218,218
4,18,11,38,1965,221,221,221
4,18,12,38,1966,218,218,218
4,18,13,38,1967,226,226,226
4,18,14,38,1968,217,217,217
4,18,15,38,1969,204,204,204
4,18,16,38,1970,211,211,211
4,18,17,38,1971,203,203,203
4,18,18,38,1972,207,207,207
4,18,19,38,1973,169,169,169
4,18,20,38,1974,134,134,134
4,18,21,38,1975,166,166,166
4,18,22,38,1976,171,171,171
4,18,23,38,1977,138,138,138
4,18,24,38,1978,161,161,161
4,18,25,38,1979,135,135,135
4,18,26,38,1980,178,178,178
4,18,27,38,1981,166,166,166
4,18,28,38,1982,161,161,161
4,18,29,38,1983,175,175,175
4,18,30,38,1984,174,174,174
4,18,31,38,1985,189,189,189
4,18,32,38,1986,203,203,203
4,18,33,38,1987,209,209,209
4,18,34,38,1988,205,205,205
4,18,35,38,1989,218,218,218
4,18,36,38,1990,210,210,210
4,18,37,38,1991,229,229,229
4,18,38,38,1992,231,231,231
4,18,39,38,1993,217,217,217
4,18,40,38,1994,222,222,222
4,18,41,38,1995,233,233,233
4,18,42,38,1996,235,235,235
4,18,43,38,1997,240,240,240
4,18,44,38,1998,232,232,232
4,18,45,38,1999,241,241,241
4,18,46,38,2000,241,241,241
4,18,47,38,2001,236,236,236
4,18,48,38,2002,228,228,228
4,18,49,38,2003,231,231,231
4,18,50,38,2004,229,229,229
4,18,51,38,2005,228,228,228
4,18,52,38,2006,236,236,236
4,18,53,38,2007,225,225,225
4,18,54,38,2008,215,215,215
4,18,55,38,2009,175,175,175
4,18,56,38,2010,203,203,203
4,18,57,38,2011,199,199,199
4,18,58,38,2012,199,199,199
4,18,59,38,2013,211,211,211
4,18,60,38,2014,199,199,199
4,18,61,38,2015,195,195,195
4,18,62,38,2016,187,187,187
4,18,63,38,2017,181,181,181
4,18,64,38,2018,206,206,206
4,18,65,38,2019,186,186,186
4,18,66,38,2020,211,211,211
4,18,67,38,2021,207,207,207
4,18,68,38,2022,214,214,214
4,19,0,39,1954,214,214,214
4,19,1,39,1955,217,217,217
4,19,2,39,1956,219,219,219
4,19,3,39,1957,208,208,208
4,19,4,39,1958,222,222,222
4,19,5,39,1959,229,229,229
4,19,6,39,1960,225,225,225
4,19,7,39,1961,228,228,228
4,19,8,39,1962,224,224,224
4,19,9,39,1963,219,219,219
4,19,10,39,1964,217,217,217
4,19,11,39,1965,220,220,220
4,19,12,39,1966,217,217,217
4,19,13,39,1967,229,229,229
4,19,14,39,1968,227,227,227
4,19,15,39,1969,220,220,220
4,19,16,39,1970,210,210,210
4,19,17,39,1971,204,204,204
4,19,18,39,1972,219,219,219
4,19,19,39,1973,183,183,183
4,19,20,39,1974,138,138,138
4,19,21,39,1975,167,167,167
4,19,22,39,1976,182,182,182
4,19,23,39,1977,165,165,165
4,19,24,39,1978,160,160,160
4,19,25,39,1979,168,168,168
4,19,26,39,1980,180,180,180
4,19,27,39,1981,155,155,155
4,19,28,39,1982,164,164,164
4,19,29,39,1983,174,174,174
4,19,30,39,1984,177,177,177
4,19,31,39,1985,202,202,202
4,19,32,39,1986,202,202,202
4,19,33,39,1987,207,207,207
4,19,34,39,1988,207,207,207
4,19,35,39,1989,216,216,216
4,19,36,39,1990,211,211,211
4,19,37,39,1991,226,226,226
4,19,38,39,1992,229,229,229
4,19,39,39,1993,234,234,234
4,19,40,39,1994,217,217,217
4,19,41,39,1995,232,232,232
4,19,42,39,1996,236,236,236
4,19,43,39,1997,240,240,240
4,19,44,39,1998,242,242,242
4,19,45,39,1999,246,246,246
4,19,46,39,2000,244,244,244
4,19,47,39,2001,242,242,242
4,19,48,39,2002,228,228,228
4,19,49,39,2003,225,225,225
4,19,50,39,2004,229,229,229
4,19,51,39,2005,225,225,225
4,19,52,39,2006,236,236,236
4,19,53,39,2007,230,230,230
4,19,54,39,2008,221,221,221
4,19,55,39,2009,193,193,193
4,19,56,39,2010,212,212,212
4,19,57,39,2011,193,193,193
4,19,58,39,2012,204,204,204
4,19,59,39,2013,212,212,212
4,19,60,39,2014,211,211,211
4,19,61,39,2015,208,208,208
4,19,62,39,2016,181,181,181
4,19,63,39,2017,194,194,194
4,19,64,39,2018,194,194,194
4,19,65,39,2019,185,185,185
4,19,66,39,2020,209,209,209
4,19,67,39,2021,219,219,219
4,19,68,39,2022,222,222,222
4,20,0,40,1954,214,214,214
4,20,1,40,1955,222,222,222
4,20,2,40,1956,216,216,216
4,20,3,40,1957,218,218,218
4,20,4,40,1958,220,220,220
4,20,5,40,1959,224,224,224
4,20,6,40,1960,222,222,222
4,20,7,40,1961,233,233,233
4,20,8,40,1962,228,228,228
4,20,9,40,1963,226,226,226
4,20,10,40,1964,229,229,229
4,20,11,40,1965,228,228,228
4,20,12,40,1966,226,226,226
4,20,13,40,1967,228,228,228
4,20,14,40,1968,227,227,227
4,20,15,40,1969,226,226,226
4,20,16,40,1970,210,210,210
4,20,17,40,1971,207,207,207
4,20,18,40,1972,221,221,221
4,20,19,40,1973,203,203,203
4,20,20,40,1974,168,168,168
4,20,21,40,1975,164,164,164
4,20,22,40,1976,178,178,178
4,20,23,40,1977,168,168,168
4,20,24,40,1978,165,165,165
4,20,25,40,1979,171,171,171
4,20,26,40,1980,184,184,184
4,20,27,40,1981,155,155,155
4,20,28,40,1982,167,167,167
4,20,29,40,1983,192,192,192
4,20,30,40,1984,177,177,177
4,20,31,40,1985,190,190,190
4,20,32,40,1986,203,203,203
4,20,33,40,1987,198,198,198
4,20,34,40,1988,206,206,206
4,20,35,40,1989,219,219,219
4,20,36,40,1990,211,211,211
4,20,37,40,1991,231,231,231
4,20,38,40,1992,229,229,229
4,20,39,40,1993,232,232,232
4,20,40,40,1994,225,225,225
4,20,41,40,1995,234,234,234
4,20,42,40,1996,238,238,238
4,20,43,40,1997,236,236,236
4,20,44,40,1998,245,245,245
4,20,45,40,1999,245,245,245
4,20,46,40,2000,243,243,243
4,20,47,40,2001,244,244,244
4,20,48,40,2002,232,232,232
4,20,49,40,2003,235,235,235
4,20,50,40,2004,241,241,241
4,20,51,40,2005,237,237,237
4,20,52,40,2006,238,238,238
4,20,53,40,2007,229,229,229
4,20,54,40,2008,233,233,233
4,20,55,40,2009,205,205,205
4,20,56,40,2010,210,210,210
4,20,57,40,2011,200,200,200
4,20,58,40,2012,196,196,196
4,20,59,40,2013,211,211,211
4,20,60,40,2014,212,212,212
4,20,61,40,2015,220,220,220
4,20,62,40,2016,211,211,211
4,20,63,40,2017,205,205,205
4,20,64,40,2018,193,193,193
4,20,65,40,2019,189,189,189
4,20,66,40,2020,209,209,209
4,20,67,40,2021,217,217,217
4,20,68,40,2022,224,224,224
4,21,0,41,1954,204,204,204
4,21,1,41,1955,216,216,216
4,21,2,41,1956,214,214,214
4,21,3,41,1957,218,218,218
4,21,4,41,1958,230,230,230
4,21,5,41,1959,229,229,229
4,21,6,41,1960,228,228,228
4,21,7,41,1961,229,229,229
4,21,8,41,1962,227,227,227
4,21,9,41,1963,234,234,234
4,21,10,41,1964,233,233,233
4,21,11,41,1965,224,224,224
4,21,12,41,1966,218,218,218
4,21,13,41,1967,229,229,229
4,21,14,41,1968,224,224,224
4,21,15,41,1969,221,221,221
4,21,16,41,1970,224,224,224
4,21,17,41,1971,220,220,220
4,21,18,41,1972,212,212,212
4,21,19,41,1973,200,200,200
4,21,20,41,1974,182,182,182
4,21,21,41,1975,189,189,189
4,21,22,41,1976,195,195,195
4,21,23,41,1977,170,170,170
4,21,24,41,1978,172,172,172
4,21,25,41,1979,154,154,154
4,21,26,41,1980,168,168,168
4,21,27,41,1981,182,182,182
4,21,28,41,1982,167,167,167
4,21,29,41,1983,190,190,190
4,21,30,41,1984,188,188,188
4,21,31,41,1985,201,201,201
4,21,32,41,1986,199,199,199
4,21,33,41,1987,200,200,200
4,21,34,41,1988,206,206,206
4,21,35,41,1989,225,225,225
4,21,36,41,1990,221,221,221
4,21,37,41,1991,227,227,227
4,21,38,41,1992,229,229,229
4,21,39,41,1993,226,226,226
4,21,40,41,1994,221,221,221
4,21,41,41,1995,238,238,238
4,21,42,41,1996,232,232,232
4,21,43,41,1997,242,242,242
4,21,44,41,1998,243,243,243
4,21,45,41,1999,247,247,247
4,21,46,41,2000,244,244,244
4,21,47,41,2001,241,241,241
4,21,48,41,2002,230,230,230
4,21,49,41,2003,240,240,240
4,21,50,41,2004,237,237,237
4,21,51,41,2005,232,232,232
4,21,52,41,2006,242,242,242
4,21,53,41,2007,237,237,237
4,21,54,41,2008,224,224,224
4,21,55,41,2009,208,208,208
4,21,56,41,2010,215,215,215
4,21,57,41,2011,213,213,213
